Probe_Id,chr,bp_start
ILMN_1705985,X,15247652
ILMN_1701244,12,2791474
ILMN_1666819,11,114466451
ILMN_1875036,,
ILMN_1664828,22,22466972
ILMN_1884944,,
ILMN_1652205,1,59294339
ILMN_1825932,,
ILMN_1894743,,
ILMN_1857427,,
ILMN_1858708,,
ILMN_1842508,,
ILMN_1693838,14,33665261
ILMN_1861377,,
ILMN_1900301,,
ILMN_1821024,,
ILMN_1682547,10,99333425
ILMN_1826810,,
ILMN_1655690,X,139693173
ILMN_1791114,X,139693447
ILMN_1757278,5,21918543
ILMN_1661348,5,21919846
ILMN_1826190,,
ILMN_1824175,,
ILMN_1676257,22,8280112
ILMN_1791147,16,30011275
ILMN_1726562,19,50610006
ILMN_1676748,19,50608720
ILMN_1912881,,
ILMN_1685551,12,6550005
ILMN_1828151,,
ILMN_1817280,,
ILMN_1896808,,
ILMN_1899898,,
ILMN_1733863,16,4599170
ILMN_1840388,,
ILMN_1848158,,
ILMN_1691393,2,219947897
ILMN_1696711,6,73975480
ILMN_1847149,,
ILMN_1699692,9,12699841
ILMN_1907756,,
ILMN_1830862,,
ILMN_1908231,,
ILMN_1660199,18,45564119
ILMN_1897253,,
ILMN_1874613,,
ILMN_1657949,7,150493793
ILMN_1808415,11,1649541
ILMN_1840341,,
ILMN_1862366,,
ILMN_1752340,7,127018708
ILMN_1678022,22,22042361
ILMN_1740171,2,73843278
ILMN_1899445,,
ILMN_1864085,,
ILMN_1763382,1,11840290
ILMN_1701424,1,181480530
ILMN_1653824,1,181476091
ILMN_1865000,,
ILMN_1769416,2,179218931
ILMN_1667532,22,16697180
ILMN_1754325,17,75389219
ILMN_1754827,17,75388579
ILMN_1742507,17,75388573
ILMN_1858649,,
ILMN_1838910,,
ILMN_1713686,16,69251743
ILMN_1669829,4,36968395
ILMN_1870492,,
ILMN_1726064,6,10584835
ILMN_1729815,,
ILMN_1760935,X,8961003
ILMN_1682003,,
ILMN_1779852,,
ILMN_1721651,,
ILMN_1713482,11,90764419
ILMN_1907013,,
ILMN_1691143,10,27545274
ILMN_1807079,17,3229397
ILMN_1848029,,
ILMN_1717745,10,121327020
ILMN_1796855,10,121326134
ILMN_1900865,,
ILMN_1904138,,
ILMN_1823739,,
ILMN_1813093,Y,7738458
ILMN_1830694,,
ILMN_1882618,,
ILMN_1877593,,
ILMN_1825913,,
ILMN_1877730,,
ILMN_1786046,1,14351978
ILMN_1675497,1,119550155
ILMN_1909529,,
ILMN_1818006,,
ILMN_1702691,6,138245727
ILMN_1781504,4,39155176
ILMN_1736077,4,39151163
ILMN_1818327,,
ILMN_1773018,10,104173231
ILMN_1908374,,
ILMN_1893446,,
ILMN_1739374,1,29759711
ILMN_1903161,,
ILMN_1890220,,
ILMN_1709925,2,175004644
ILMN_1820724,,
ILMN_1906870,,
ILMN_1759495,6,43598330
ILMN_1862224,,
ILMN_1857547,,
ILMN_1916808,,
ILMN_1766832,6,167810570
ILMN_1914354,,
ILMN_1867060,,
ILMN_1769937,,
ILMN_1914682,,
ILMN_1905793,,
ILMN_1816402,,
ILMN_1718621,11,2295848
ILMN_1791498,6,32086001
ILMN_1880146,,
ILMN_1851599,,
ILMN_1759698,4,33575856
ILMN_1691743,17,34310282
ILMN_1701073,19,22661436
ILMN_1724826,12,32786901
ILMN_1669310,16,645765
ILMN_1736577,16,30488638
ILMN_1848878,,
ILMN_1881620,,
ILMN_1807529,1,15936361
ILMN_1654542,5,88126923
ILMN_1909867,,
ILMN_1734283,4,100500186
ILMN_1833922,,
ILMN_1815141,,
ILMN_1669328,2,106219987
ILMN_1835218,,
ILMN_1809613,2,233451784
ILMN_1743103,10,105343906
ILMN_1805773,12,14884763
ILMN_1668194,,
ILMN_1912028,,
ILMN_1823261,,
ILMN_1720259,X,142623118
ILMN_1896010,,
ILMN_1711203,6,31187002
ILMN_1854713,,
ILMN_1733696,15,73718651
ILMN_1866314,,
ILMN_1759652,1,127734335
ILMN_1823717,,
ILMN_1652787,10,98343244
ILMN_1790160,4,51554238
ILMN_1906662,,
ILMN_1729929,,
ILMN_1775822,22,22587128
ILMN_1737695,22,22606935
ILMN_1829768,,
ILMN_1775008,12,6510846
ILMN_1805024,5,65406747
ILMN_1808436,,
ILMN_1910126,,
ILMN_1743890,,
ILMN_1673808,5,17586236
ILMN_1714236,,
ILMN_1896751,,
ILMN_1673604,6,43587630
ILMN_1752802,5,1298557
ILMN_1879009,,
ILMN_1916040,,
ILMN_1910030,,
ILMN_1823109,,
ILMN_1656919,6,92858758
ILMN_1907544,,
ILMN_1883240,,
ILMN_1842289,,
ILMN_1783214,,
ILMN_1895200,,
ILMN_1792837,2,90900114
ILMN_1898165,,
ILMN_1889447,,
ILMN_1879894,,
ILMN_1655519,8,7612693
ILMN_1874017,,
ILMN_1823520,,
ILMN_1654060,19,1989113
ILMN_1756411,3,159303474
ILMN_1669696,19,31955252
ILMN_1673673,8,26212153
ILMN_1726169,9,109216613
ILMN_1696544,9,109215963
ILMN_1863110,,
ILMN_1721475,7,19235883
ILMN_1727023,2,128335780
ILMN_1666753,,
ILMN_1843222,,
ILMN_1653861,1,39610013
ILMN_1882035,,
ILMN_1857489,,
ILMN_1710458,13,40009189
ILMN_1895101,,
ILMN_1720039,21,42789707
ILMN_1891267,,
ILMN_1843616,,
ILMN_1884435,,
ILMN_1769246,6,26518232
ILMN_1802708,6,26523207
ILMN_1657797,11,65407986
ILMN_1716678,14,74016532
ILMN_1655734,1,84734618
ILMN_1901025,,
ILMN_1774287,6,32027200
ILMN_1805150,17,22412576
ILMN_1793841,,
ILMN_1757552,17,37808068
ILMN_1651532,X,33249
ILMN_1898429,,
ILMN_1815973,11,62189976
ILMN_1787013,1,116181588
ILMN_1764029,16,87339291
ILMN_1780344,,
ILMN_1676146,,
ILMN_1781027,8,143291364
ILMN_1695871,1,202632080
ILMN_1673950,4,72984156
ILMN_1864165,,
ILMN_1677577,,
ILMN_1789909,5,179221939
ILMN_1829686,,
ILMN_1761137,17,37589617
ILMN_1657873,13,2156540
ILMN_1748928,X,134163464
ILMN_1863709,,
ILMN_1732961,12,6893582
ILMN_1753404,12,6892395
ILMN_1673042,16,24486658
ILMN_1870704,,
ILMN_1871233,,
ILMN_1852582,,
ILMN_1845927,,
ILMN_1867827,,
ILMN_1860944,,
ILMN_1746706,X,145508216
ILMN_1885778,,
ILMN_1884669,,
ILMN_1730229,15,34666427
ILMN_1819700,,
ILMN_1788099,19,18278959
ILMN_1690021,,
ILMN_1888918,,
ILMN_1723567,1,78119993
ILMN_1781816,20,36769608
ILMN_1893784,,
ILMN_1874600,,
ILMN_1763824,9,129923050
ILMN_1836122,,
ILMN_1812777,2,86293273
ILMN_1753016,2,86292835
ILMN_1872038,,
ILMN_1885296,,
ILMN_1810901,19,12785196
ILMN_1698605,3,14159787
ILMN_1739133,8,63301657
ILMN_1753043,,
ILMN_1699324,,
ILMN_1804137,X,138636677
ILMN_1756826,2,38956694
ILMN_1864421,,
ILMN_1711166,1,2844008
ILMN_1892245,,
ILMN_1678086,2,132007081
ILMN_1809130,18,64403696
ILMN_1653636,X,55219088
ILMN_1835859,,
ILMN_1697309,7,73521491
ILMN_1772644,11,62126271
ILMN_1910172,,
ILMN_1758244,6,28648438
ILMN_1820828,,
ILMN_1848440,,
ILMN_1779324,5,51379033
ILMN_1678206,4,133587023
ILMN_1670746,2,198358953
ILMN_1846630,,
ILMN_1656169,,
ILMN_1858610,,
ILMN_1912691,,
ILMN_1870163,,
ILMN_1798187,17,45261248
ILMN_1798931,4,67150334
ILMN_1860125,,
ILMN_1679104,7,142238519
ILMN_1880941,,
ILMN_1747172,1,217595237
ILMN_1766920,12,131175882
ILMN_1675999,2,222145524
ILMN_1762327,13,51243134
ILMN_1914302,,
ILMN_1740494,5,135395424
ILMN_1859127,,
ILMN_1662154,11,64117466
ILMN_1766083,11,64126218
ILMN_1688218,19,43602501
ILMN_1855391,,
ILMN_1728702,,
ILMN_1890756,,
ILMN_1831261,,
ILMN_1749212,20,45508684
ILMN_1668033,20,45447774
ILMN_1677446,20,45493233
ILMN_1760714,11,71410914
ILMN_1903788,,
ILMN_1888497,,
ILMN_1804568,5,78706176
ILMN_1792432,15,82744153
ILMN_1708298,,
ILMN_1818242,,
ILMN_1848243,,
ILMN_1699384,6,43082360
ILMN_1674782,2,177202847
ILMN_1821936,,
ILMN_1808864,3,165538836
ILMN_1669233,,
ILMN_1674670,12,105035291
ILMN_1716524,3,130016158
ILMN_1794740,11,828488
ILMN_1875115,,
ILMN_1768732,2,213890208
ILMN_1739192,2,213890805
ILMN_1754395,19,45889570
ILMN_1709054,,
ILMN_1736238,6,43039150
ILMN_1911196,,
ILMN_1756989,1,21174452
ILMN_1728021,1,21160238
ILMN_1790574,3,50353541
ILMN_1915414,,
ILMN_1886165,,
ILMN_1703110,2,223626660
ILMN_1680156,X,35595826
ILMN_1856680,,
ILMN_1767869,11,71408963
ILMN_1755952,,
ILMN_1655699,1,44174245
ILMN_1656715,7,11924824
ILMN_1763064,8,119663907
ILMN_1718202,17|NT_113931.1,43375
ILMN_1680432,17|NT_113931.1,43760
ILMN_1774432,20,18692223
ILMN_1709824,5,135877194
ILMN_1710847,X,35730235
ILMN_1746510,,
ILMN_1770245,2,113260441
ILMN_1883273,,
ILMN_1656338,19,5157445
ILMN_1783728,7,45179095
ILMN_1881644,,
ILMN_1684352,1,117455592
ILMN_1690206,1,29839228
ILMN_1686067,11,68193684
ILMN_1766110,X,133375288
ILMN_1727833,,
ILMN_1803611,9,15452309
ILMN_1837532,,
ILMN_1794017,19,45620407
ILMN_1818617,,
ILMN_1884623,,
ILMN_1750724,,
ILMN_1876830,,
ILMN_1753502,3,120102495
ILMN_1672693,3,120236078
ILMN_1741228,18,74350341
ILMN_1884563,,
ILMN_1741159,10,30469129
ILMN_1773126,10,121386237
ILMN_1866053,,
ILMN_1820991,,
ILMN_1833957,,
ILMN_1731729,,
ILMN_1805997,,
ILMN_1651916,,
ILMN_1796150,4,10732858
ILMN_1873620,,
ILMN_1679577,14,98949088
ILMN_1724504,14,98933911
ILMN_1752750,X,138491770
ILMN_1821834,,
ILMN_1789751,3,160029974
ILMN_1895838,,
ILMN_1821026,,
ILMN_1802855,,
ILMN_1796423,9,109348270
ILMN_1698179,3,113215225
ILMN_1670217,3,184379260
ILMN_1699852,16,52917658
ILMN_1685202,17,
ILMN_1834697,,
ILMN_1682813,3,53174207
ILMN_1801105,3,53201444
ILMN_1814492,,
ILMN_1826646,,
ILMN_1705310,17,53404044
ILMN_1701482,21,45510029
ILMN_1781721,9,104963685
ILMN_1889782,,
ILMN_1776905,10,17755355
ILMN_1888263,,
ILMN_1779596,11,68114326
ILMN_1819783,,
ILMN_1687036,3,180803214
ILMN_1815083,4,1954453
ILMN_1895662,,
ILMN_1679415,2,219167125
ILMN_1824425,,
ILMN_1808634,1,111461735
ILMN_1772218,6,33144417
ILMN_1768050,4,141522664
ILMN_1900544,,
ILMN_1702712,8,62577552
ILMN_1669832,15,34403697
ILMN_1707591,4,122272243
ILMN_1842275,,
ILMN_1916393,,
ILMN_1807667,14,57007197
ILMN_1666498,5,33503480
ILMN_1652854,8,57287025
ILMN_1678318,3,59714
ILMN_1890329,,
ILMN_1706825,1,89071639
ILMN_1900340,,
ILMN_1792218,21,
ILMN_1908824,,
ILMN_1779462,1,143642409
ILMN_1874872,,
ILMN_1698386,14,74621018
ILMN_1721549,12,119244480
ILMN_1818922,,
ILMN_1899666,,
ILMN_1728853,12,39709195
ILMN_1691483,8,25999831
ILMN_1724895,8,26013724
ILMN_1812073,2,71045957
ILMN_1853693,,
ILMN_1830914,,
ILMN_1897651,,
ILMN_1829270,,
ILMN_1912482,,
ILMN_1908608,,
ILMN_1896924,,
ILMN_1786073,2,88903946
ILMN_1652642,9,135187583
ILMN_1768717,6,35542666
ILMN_1682197,4,47168924
ILMN_1697121,19,33167602
ILMN_1669363,,
ILMN_1878800,,
ILMN_1670312,16,34839152
ILMN_1873784,,
ILMN_1792165,,
ILMN_1798308,2,61267121
ILMN_1718140,19,61520794
ILMN_1895903,,
ILMN_1776283,11,63040497
ILMN_1789508,2,197337565
ILMN_1678241,,
ILMN_1723249,1,147017129
ILMN_1885215,,
ILMN_1702140,12,48669877
ILMN_1733462,1,119766807
ILMN_1690253,10,75075380
ILMN_1861064,,
ILMN_1756779,17,55126981
ILMN_1866619,,
ILMN_1785356,11,9117180
ILMN_1841852,,
ILMN_1860645,,
ILMN_1731231,17,59561119
ILMN_1692064,17,59474611
ILMN_1900255,,
ILMN_1911122,,
ILMN_1787844,19,4608861
ILMN_1903770,,
ILMN_1763452,17,25841895
ILMN_1716224,5,106012701
ILMN_1751389,10,81654724
ILMN_1786843,16,29825334
ILMN_1796655,20,52697132
ILMN_1695254,22,22724624
ILMN_1774288,22,22727624
ILMN_1683217,,
ILMN_1728331,19,55989856
ILMN_1665877,2,95657228
ILMN_1793347,9,69740553
ILMN_1895251,,
ILMN_1866047,,
ILMN_1897709,,
ILMN_1781388,9,40991774
ILMN_1803278,9,40853426
ILMN_1709590,9,40991777
ILMN_1823917,,
ILMN_1902206,,
ILMN_1897536,,
ILMN_1729409,8,11533139
ILMN_1653612,8,23830410
ILMN_1771723,8,92239887
ILMN_1802181,9,140189647
ILMN_1826319,,
ILMN_1793504,9,107242821
ILMN_1892812,,
ILMN_1886224,,
ILMN_1875755,,
ILMN_1674163,17,59206203
ILMN_1883997,,
ILMN_1903790,,
ILMN_1655980,6,157718476
ILMN_1651817,21,16334080
ILMN_1780218,,
ILMN_1704550,8,99063291
ILMN_1656682,8,99039912
ILMN_1663213,10,7580245
ILMN_1775861,1,14497437
ILMN_1697232,,
ILMN_1676526,11,30388523
ILMN_1779373,6,26307775
ILMN_1773881,1,12830905
ILMN_1722774,1,122527323
ILMN_1721133,8,58357316
ILMN_1897937,,
ILMN_1779155,6,7311066
ILMN_1721967,,
ILMN_1866079,,
ILMN_1692511,12,46648846
ILMN_1746864,2,150157093
ILMN_1679555,10,
ILMN_1773493,10,
ILMN_1673746,10,45699835
ILMN_1664231,10,45699427
ILMN_1656976,19,41820569
ILMN_1735593,7,102705976
ILMN_1760992,7,102686178
ILMN_1866748,,
ILMN_1784774,X,71797930
ILMN_1913466,,
ILMN_1659781,8,108555108
ILMN_1702636,18,12298740
ILMN_1822869,,
ILMN_1804522,17,59176735
ILMN_1769001,15,80599995
ILMN_1815635,9,137377814
ILMN_1848721,,
ILMN_1771618,6,109698391
ILMN_1876279,,
ILMN_1724753,14,50256568
ILMN_1726392,14,50266129
ILMN_1815445,X,148385799
ILMN_1798448,X,148376610
ILMN_1658491,10,81971328
ILMN_1872506,,
ILMN_1676279,8,119990266
ILMN_1912480,,
ILMN_1727915,2,44315192
ILMN_1880116,,
ILMN_1733259,1,111827624
ILMN_1671202,18,51862049
ILMN_1759350,9,133725764
ILMN_1716876,9,133945013
ILMN_1859364,,
ILMN_1684849,7,135986270
ILMN_1904176,,
ILMN_1692527,4,3007010
ILMN_1688154,3,49899719
ILMN_1767581,1,71122327
ILMN_1852659,,
ILMN_1811048,9,131937998
ILMN_1851805,,
ILMN_1740818,,
ILMN_1669317,19,52536833
ILMN_1660567,19,18565332
ILMN_1787371,,
ILMN_1869439,,
ILMN_1685396,6,45973791
ILMN_1896788,,
ILMN_1892645,,
ILMN_1912197,,
ILMN_1818390,,
ILMN_1762423,19,54785888
ILMN_1832477,,
ILMN_1871702,,
ILMN_1695814,7,75982879
ILMN_1834996,,
ILMN_1753575,17,4725580
ILMN_1832809,,
ILMN_1718428,2,201644970
ILMN_1843745,,
ILMN_1657158,3,193496545
ILMN_1860175,,
ILMN_1774739,14,3433732
ILMN_1834005,,
ILMN_1711174,1,124367981
ILMN_1707370,1,8213184
ILMN_1659103,18,20623704
ILMN_1683469,19,54244115
ILMN_1735579,19,54244123
ILMN_1721762,2,96833230
ILMN_1899051,,
ILMN_1797892,3,38862316
ILMN_1863574,,
ILMN_1908454,,
ILMN_1655551,19,7050632
ILMN_1692133,19,49368888
ILMN_1715418,19,49361161
ILMN_1661066,X,134057153
ILMN_1901432,,
ILMN_1687708,1,26020003
ILMN_1722982,,
ILMN_1745034,12,49666112
ILMN_1847027,,
ILMN_1736316,,
ILMN_1784706,X,139975928
ILMN_1727398,Y,12014776
ILMN_1816055,,
ILMN_1734645,20,28359046
ILMN_1846776,,
ILMN_1833075,,
ILMN_1779512,7,99064668
ILMN_1672332,19,63599577
ILMN_1911139,,
ILMN_1832654,,
ILMN_1705224,3,52849175
ILMN_1904560,,
ILMN_1851235,,
ILMN_1656871,,
ILMN_1876648,,
ILMN_1715003,16,24830313
ILMN_1821473,,
ILMN_1787972,14,99477760
ILMN_1764829,14,99411025
ILMN_1711605,13,24613680
ILMN_1748437,5,29636588
ILMN_1760518,7,150518949
ILMN_1856795,,
ILMN_1747854,15,20994956
ILMN_1773111,15,20989368
ILMN_1877040,,
ILMN_1735643,5,166644579
ILMN_1673129,5,136468246
ILMN_1694371,,
ILMN_1917241,,
ILMN_1731673,14,100508405
ILMN_1740759,9,109214237
ILMN_1701952,22,21436089
ILMN_1873048,,
ILMN_1672954,2,165849952
ILMN_1684499,,
ILMN_1659990,7,127885573
ILMN_1857490,,
ILMN_1905463,,
ILMN_1906541,,
ILMN_1910676,,
ILMN_1887790,,
ILMN_1703060,10,
ILMN_1747160,10,
ILMN_1660864,16,
ILMN_1903366,,
ILMN_1874602,,
ILMN_1693124,19,32991725
ILMN_1668507,1,85557058
ILMN_1877221,,
ILMN_1721180,22,22979052
ILMN_1841892,,
ILMN_1681848,11,89293168
ILMN_1888135,,
ILMN_1653771,1,85371221
ILMN_1670508,19,60515405
ILMN_1872223,,
ILMN_1784824,2,46897450
ILMN_1682212,20,4708925
ILMN_1916313,,
ILMN_1904872,,
ILMN_1829837,,
ILMN_1755531,17,7720852
ILMN_1852941,,
ILMN_1709501,,
ILMN_1673275,X,13640657
ILMN_1658972,2,88083743
ILMN_1784083,15,42498235
ILMN_1887909,,
ILMN_1766798,3,192371969
ILMN_1677318,10,42478995
ILMN_1812607,10,42556472
ILMN_1705342,,
ILMN_1731188,13,22566175
ILMN_1671118,4,166666619
ILMN_1809604,4,166667729
ILMN_1723277,4,166681602
ILMN_1750785,1,27550603
ILMN_1760574,X,17728570
ILMN_1825730,,
ILMN_1662010,6,43531197
ILMN_1688935,6,43531130
ILMN_1878023,,
ILMN_1779353,7,104884381
ILMN_1714364,8,141737857
ILMN_1667771,7,50778923
ILMN_1824522,,
ILMN_1910865,,
ILMN_1821681,,
ILMN_1840611,,
ILMN_1903888,,
ILMN_1663664,6,42282676
ILMN_1908851,,
ILMN_1796626,,
ILMN_1847114,,
ILMN_1900721,,
ILMN_1795718,,
ILMN_1903466,,
ILMN_1683716,13,51656223
ILMN_1688392,3,112794701
ILMN_1839089,,
ILMN_1856130,,
ILMN_1821669,,
ILMN_1756312,15,72489448
ILMN_1771397,X,48049228
ILMN_1898856,,
ILMN_1872134,,
ILMN_1725750,17,44069024
ILMN_1756878,14,68996746
ILMN_1767691,17,38181837
ILMN_1652161,2,218896270
ILMN_1908415,,
ILMN_1752099,8,143989071
ILMN_1862108,,
ILMN_1912176,,
ILMN_1907830,,
ILMN_1864946,,
ILMN_1876110,,
ILMN_1664243,19,17189269
ILMN_1817514,,
ILMN_1700453,4,69951514
ILMN_1739541,2,144023715
ILMN_1661519,6,127803433
ILMN_1652379,3,67507966
ILMN_1730077,15,17713361
ILMN_1847849,,
ILMN_1722332,17,31327822
ILMN_1805665,20,14252872
ILMN_1782750,20,14257812
ILMN_1748981,19,56054959
ILMN_1718877,11,30212920
ILMN_1724832,20,17953047
ILMN_1839139,,
ILMN_1840711,,
ILMN_1839334,,
ILMN_1676555,7,138524876
ILMN_1902138,,
ILMN_1834488,,
ILMN_1833914,,
ILMN_1867994,,
ILMN_1731001,8,455377
ILMN_1691466,18,711884
ILMN_1860229,,
ILMN_1736481,9,61808123
ILMN_1898198,,
ILMN_1685365,19,62710919
ILMN_1851818,,
ILMN_1896705,,
ILMN_1882021,,
ILMN_1764704,5,74145458
ILMN_1669566,5,74166028
ILMN_1849186,,
ILMN_1657446,1,203603848
ILMN_1858958,,
ILMN_1660086,16,15704616
ILMN_1737376,21,36330145
ILMN_1765032,3,196913288
ILMN_1678782,9,35836997
ILMN_1798352,,
ILMN_1696556,1,200285800
ILMN_1803744,15,77935375
ILMN_1787680,15,77934950
ILMN_1894173,,
ILMN_1902837,,
ILMN_1756674,13,9339841
ILMN_1890459,,
ILMN_1772305,,
ILMN_1765645,17,31115805
ILMN_1788817,X,51827917
ILMN_1904522,,
ILMN_1671043,15,20072269
ILMN_1740117,,
ILMN_1916824,,
ILMN_1912938,,
ILMN_1655773,,
ILMN_1708558,1,536438
ILMN_1672361,14,60504728
ILMN_1855423,,
ILMN_1724367,14,91657835
ILMN_1887928,,
ILMN_1861695,,
ILMN_1847865,,
ILMN_1746481,,
ILMN_1711339,8,95518054
ILMN_1786125,4,122958685
ILMN_1869649,,
ILMN_1851472,,
ILMN_1721338,22,21305780
ILMN_1832920,,
ILMN_1890064,,
ILMN_1872314,,
ILMN_1878179,,
ILMN_1853438,,
ILMN_1884215,,
ILMN_1857618,,
ILMN_1756998,,
ILMN_1743396,4,8419425
ILMN_1815527,11,5210750
ILMN_1701957,2,70023312
ILMN_1766028,17,18488385
ILMN_1659995,17,18479880
ILMN_1737850,17,18480445
ILMN_1862928,,
ILMN_1822788,,
ILMN_1905413,,
ILMN_1881909,,
ILMN_1892324,,
ILMN_1884255,,
ILMN_1670821,Y,20210812
ILMN_1844030,,
ILMN_1712305,2,172122282
ILMN_1733541,10,128495117
ILMN_1915027,,
ILMN_1669497,3,31677617
ILMN_1915328,,
ILMN_1746292,2,239506477
ILMN_1661248,19,10484830
ILMN_1673172,20,39000464
ILMN_1691843,16,2229421
ILMN_1909149,,
ILMN_1672729,16,33564388
ILMN_1880672,,
ILMN_1695097,10,51455552
ILMN_1852458,,
ILMN_1704400,6,148380
ILMN_1761113,1,36150071
ILMN_1652037,2,150880541
ILMN_1906583,,
ILMN_1741003,4,122808996
ILMN_1904883,,
ILMN_1740345,11,133628029
ILMN_1723788,8,58341156
ILMN_1731800,17,35266963
ILMN_1879235,,
ILMN_1844250,,
ILMN_1916079,,
ILMN_1765558,2,95377000
ILMN_1810591,2,61023038
ILMN_1914350,,
ILMN_1705032,18,12976378
ILMN_1749636,12,48031542
ILMN_1909205,,
ILMN_1691927,15,59952918
ILMN_1695545,15,59949252
ILMN_1865350,,
ILMN_1673872,14,60509943
ILMN_1714283,19,2948651
ILMN_1716875,5,11025155
ILMN_1802557,12,13019219
ILMN_1840961,,
ILMN_1873256,,
ILMN_1799139,3,147278341
ILMN_1772722,7,140052713
ILMN_1741264,7,140044658
ILMN_1652946,11,93193633
ILMN_1776491,22,15544656
ILMN_1683038,15,1315425
ILMN_1715815,15,1267835
ILMN_1769589,9,124526367
ILMN_1685173,,
ILMN_1849763,,
ILMN_1819453,,
ILMN_1722603,X,72590175
ILMN_1801632,12,51194814
ILMN_1720266,4,109192722
ILMN_1857435,,
ILMN_1812250,1,142987262
ILMN_1721992,,
ILMN_1766551,3,150097094
ILMN_1769498,2,219566174
ILMN_1894357,,
ILMN_1796138,X,15477974
ILMN_1759892,X,15435398
ILMN_1889248,,
ILMN_1872155,,
ILMN_1729314,11,53504583
ILMN_1880937,,
ILMN_1751761,9,97839783
ILMN_1699443,16,517788
ILMN_1684982,7,94542221
ILMN_1866138,,
ILMN_1910487,,
ILMN_1804539,1,145877469
ILMN_1797001,9,32445895
ILMN_1801814,11,63761516
ILMN_1722855,11,63762615
ILMN_1726981,11,63762769
ILMN_1803457,1,130380724
ILMN_1654900,,
ILMN_1702243,9,138956745
ILMN_1741563,19,50991088
ILMN_1834628,,
ILMN_1733675,X,142550613
ILMN_1669273,1,38656577
ILMN_1749269,10,134441282
ILMN_1654462,12,11474475
ILMN_1890444,,
ILMN_1787658,8,15700431
ILMN_1831506,,
ILMN_1682038,11,93103397
ILMN_1726372,1,733854
ILMN_1794698,4,99485332
ILMN_1682443,4,99453395
ILMN_1737672,,
ILMN_1707088,1,111531537
ILMN_1810978,12,53536882
ILMN_1897333,,
ILMN_1898068,,
ILMN_1854962,,
ILMN_1850888,,
ILMN_1673743,22,29390546
ILMN_1915470,,
ILMN_1853018,,
ILMN_1831325,,
ILMN_1899270,,
ILMN_1802434,20,39543125
ILMN_1676247,20,39542074
ILMN_1694888,8,116064462
ILMN_1878672,,
ILMN_1789240,16,2185374
ILMN_1845126,,
ILMN_1734775,2,131013311
ILMN_1666933,,
ILMN_1673160,8,16931963
ILMN_1656915,8,17266685
ILMN_1717477,8,16933333
ILMN_1782654,X,110375355
ILMN_1833765,,
ILMN_1717639,21,30203315
ILMN_1881757,,
ILMN_1782751,8,139612377
ILMN_1731831,10,56619023
ILMN_1673729,10,56749760
ILMN_1658885,7,6495052
ILMN_1722873,2,190243528
ILMN_1816423,,
ILMN_1679238,19,59351485
ILMN_1675632,21,17743089
ILMN_1904188,,
ILMN_1889838,,
ILMN_1892858,,
ILMN_1659026,8,96368733
ILMN_1713394,1,16027391
ILMN_1714623,22,22046523
ILMN_1764460,16,2761168
ILMN_1749239,3,37082421
ILMN_1671356,14,73486512
ILMN_1895989,,
ILMN_1687998,1,182596180
ILMN_1810657,9,129486521
ILMN_1728747,9,129494442
ILMN_1897172,,
ILMN_1813344,20,13745589
ILMN_1798463,22,17241671
ILMN_1893345,,
ILMN_1741564,5,145234170
ILMN_1694699,6,27913667
ILMN_1776088,17,68177173
ILMN_1652865,17,74530098
ILMN_1694011,7,116704775
ILMN_1880834,2,73336520
ILMN_1889633,,
ILMN_1668012,7,95587736
ILMN_1887731,9,22019523
ILMN_1681938,6,135291907
ILMN_1699258,6,135280985
ILMN_1708341,1,119726109
ILMN_1868124,,
ILMN_1845901,,
ILMN_1768161,11,52219374
ILMN_1732583,1,54377263
ILMN_1791356,10,128914707
ILMN_1773168,10,128910851
ILMN_1831885,,
ILMN_1804601,,
ILMN_1720482,11,777376
ILMN_1749304,9,45242994
ILMN_1878558,,
ILMN_1864000,,
ILMN_1655982,17,37565390
ILMN_1753129,1,144697123
ILMN_1749474,15,30485959
ILMN_1899865,,
ILMN_1749882,2,36929517
ILMN_1914467,,
ILMN_1868510,,
ILMN_1773148,11,124142377
ILMN_1853250,,
ILMN_1658830,10,104564963
ILMN_1884775,,
ILMN_1681046,2,3691621
ILMN_1784583,2,3672265
ILMN_1892100,,
ILMN_1877823,,
ILMN_1705662,,
ILMN_1709571,,
ILMN_1755643,2,93006609
ILMN_1800197,5,1780332
ILMN_1890175,,
ILMN_1813503,1,122481644
ILMN_1883902,,
ILMN_1846490,,
ILMN_1894189,,
ILMN_1671249,14,104936822
ILMN_1845157,,
ILMN_1821662,,
ILMN_1912910,,
ILMN_1830533,,
ILMN_1815679,,
ILMN_1890040,,
ILMN_1705874,,
ILMN_1761093,11,133754175
ILMN_1912577,,
ILMN_1872287,,
ILMN_1908808,,
ILMN_1846223,,
ILMN_1845602,,
ILMN_1714000,17,45012369
ILMN_1716563,16,24138788
ILMN_1861640,,
ILMN_1655941,22,19387949
ILMN_1693587,22,19386978
ILMN_1898304,,
ILMN_1836289,,
ILMN_1706872,1,2427013
ILMN_1678799,9,104079112
ILMN_1769412,9,103946223
ILMN_1681638,,
ILMN_1722733,,
ILMN_1860389,,
ILMN_1672185,,
ILMN_1829440,,
ILMN_1827590,,
ILMN_1837961,,
ILMN_1656863,16,578975
ILMN_1691163,15,28725511
ILMN_1700915,10,22659819
